REF_DATE,GEO,Sex,Age group,VALUE
2019,Prince Edward Island,Both sexes,27 years,2010
2019,Prince Edward Island,Both sexes,28 years,1903
2019,Prince Edward Island,Both sexes,29 years,1882
2019,Prince Edward Island,Both sexes,30 years,1769
2019,Prince Edward Island,Both sexes,31 years,1716
2019,Prince Edward Island,Both sexes,32 years,1790
2019,Prince Edward Island,Both sexes,33 years,1857
2019,Prince Edward Island,Both sexes,34 years,1748
2019,Prince Edward Island,Both sexes,35 years,1791
2019,Prince Edward Island,Both sexes,36 years,1835
2019,Prince Edward Island,Both sexes,37 years,1898
2019,Prince Edward Island,Both sexes,38 years,1858
2019,Prince Edward Island,Both sexes,39 years,1871
2019,Prince Edward Island,Both sexes,40 years,1936
2019,Prince Edward Island,Both sexes,41 years,1885
2019,Prince Edward Island,Both sexes,42 years,1907
2019,Prince Edward Island,Both sexes,43 years,1887
2019,Prince Edward Island,Both sexes,44 years,1880
2019,Prince Edward Island,Both sexes,45 years,1988
2019,Prince Edward Island,Both sexes,46 years,2016
2019,Prince Edward Island,Both sexes,47 years,2112
2019,Prince Edward Island,Both sexes,48 years,2112
2019,Prince Edward Island,Both sexes,49 years,2108
2019,Prince Edward Island,Both sexes,50 years,2108
2019,Prince Edward Island,Both sexes,51 years,2000
2019,Prince Edward Island,Both sexes,52 years,2035
2019,Prince Edward Island,Both sexes,53 years,2078
2019,Prince Edward Island,Both sexes,54 years,2353
2019,Prince Edward Island,Both sexes,55 years,2409
2019,Prince Edward Island,Both sexes,56 years,2437
2019,Prince Edward Island,Both sexes,57 years,2348
2019,Prince Edward Island,Both sexes,58 years,2443
2019,Prince Edward Island,Both sexes,59 years,2398
2019,Prince Edward Island,Both sexes,60 years,2275
2019,Prince Edward Island,Both sexes,61 years,2288
2019,Prince Edward Island,Both sexes,62 years,2238
2019,Prince Edward Island,Both sexes,63 years,2266
2019,Prince Edward Island,Both sexes,64 years,2174
2019,Prince Edward Island,Both sexes,65 years,2152
2019,Prince Edward Island,Both sexes,66 years,2021
2019,Prince Edward Island,Both sexes,67 years,1959
2019,Prince Edward Island,Both sexes,68 years,1940
2019,Prince Edward Island,Both sexes,69 years,1960
2019,Prince Edward Island,Both sexes,70 years,1940
2019,Prince Edward Island,Both sexes,71 years,1977
2019,Prince Edward Island,Both sexes,72 years,1906
2019,Prince Edward Island,Both sexes,73 years,1512
2019,Prince Edward Island,Both sexes,74 years,1340
2019,Prince Edward Island,Both sexes,75 years,1324
2019,Prince Edward Island,Both sexes,76 years,1116
2019,Prince Edward Island,Both sexes,77 years,1033
2019,Prince Edward Island,Both sexes,78 years,974
2019,Prince Edward Island,Both sexes,79 years,897
2019,Prince Edward Island,Both sexes,80 years,817
2019,Prince Edward Island,Both sexes,81 years,759
2019,Prince Edward Island,Both sexes,82 years,727
2019,Prince Edward Island,Both sexes,83 years,675
2019,Prince Edward Island,Both sexes,84 years,589
2019,Prince Edward Island,Both sexes,85 years,536
2019,Prince Edward Island,Both sexes,86 years,498
2019,Prince Edward Island,Both sexes,87 years,411
2019,Prince Edward Island,Both sexes,88 years,358
2019,Prince Edward Island,Both sexes,89 years,306
2019,Prince Edward Island,Both sexes,90 years,241
2019,Prince Edward Island,Both sexes,91 years,232
2019,Prince Edward Island,Both sexes,92 years,180
2019,Prince Edward Island,Both sexes,93 years,154
2019,Prince Edward Island,Both sexes,94 years,118
2019,Prince Edward Island,Both sexes,95 years,89
2019,Prince Edward Island,Both sexes,96 years,59
2019,Prince Edward Island,Both sexes,97 years,61
2019,Prince Edward Island,Both sexes,98 years,45
2019,Prince Edward Island,Both sexes,99 years,27
2019,Prince Edward Island,Both sexes,100 years and over,51
2019,Prince Edward Island,Males,0 years,724
2019,Prince Edward Island,Males,1 year,750
2019,Prince Edward Island,Males,2 years,811
2019,Prince Edward Island,Males,3 years,810
2019,Prince Edward Island,Males,4 years,855
2019,Prince Edward Island,Males,5 years,829
2019,Prince Edward Island,Males,6 years,781
2019,Prince Edward Island,Males,7 years,831
2019,Prince Edward Island,Males,8 years,850
2019,Prince Edward Island,Males,9 years,869
2019,Prince Edward Island,Males,10 years,901
2019,Prince Edward Island,Males,11 years,863
2019,Prince Edward Island,Males,12 years,902
2019,Prince Edward Island,Males,13 years,868
2019,Prince Edward Island,Males,14 years,907
2019,Prince Edward Island,Males,15 years,905
2019,Prince Edward Island,Males,16 years,891
2019,Prince Edward Island,Males,17 years,856
2019,Prince Edward Island,Males,18 years,983
2019,Prince Edward Island,Males,19 years,1057
2019,Prince Edward Island,Males,20 years,1115
2019,Prince Edward Island,Males,21 years,1100
2019,Prince Edward Island,Males,22 years,1150
2019,Prince Edward Island,Males,23 years,1155
2019,Prince Edward Island,Males,24 years,1104
2019,Prince Edward Island,Males,25 years,1030
2019,Prince Edward Island,Males,26 years,1073
2019,Prince Edward Island,Males,27 years,1078
2019,Prince Edward Island,Males,28 years,972
2019,Prince Edward Island,Males,29 years,952
2019,Prince Edward Island,Males,30 years,869
2019,Prince Edward Island,Males,31 years,830
2019,Prince Edward Island,Males,32 years,848
2019,Prince Edward Island,Males,33 years,915
2019,Prince Edward Island,Males,34 years,901
2019,Prince Edward Island,Males,35 years,859
2019,Prince Edward Island,Males,36 years,881
2019,Prince Edward Island,Males,37 years,900
2019,Prince Edward Island,Males,38 years,894
2019,Prince Edward Island,Males,39 years,895
2019,Prince Edward Island,Males,40 years,919
2019,Prince Edward Island,Males,41 years,935
2019,Prince Edward Island,Males,42 years,932
2019,Prince Edward Island,Males,43 years,899
2019,Prince Edward Island,Males,44 years,902
2019,Prince Edward Island,Males,45 years,968
2019,Prince Edward Island,Males,46 years,1017
2019,Prince Edward Island,Males,47 years,1041
2019,Prince Edward Island,Males,48 years,1044
2019,Prince Edward Island,Males,49 years,1038
2019,Prince Edward Island,Males,50 years,1051
2019,Prince Edward Island,Males,51 years,957
2019,Prince Edward Island,Males,52 years,1041
2019,Prince Edward Island,Males,53 years,1048
2019,Prince Edward Island,Males,54 years,1179
2019,Prince Edward Island,Males,55 years,1138
2019,Prince Edward Island,Males,56 years,1182
2019,Prince Edward Island,Males,57 years,1145
2019,Prince Edward Island,Males,58 years,1194
2019,Prince Edward Island,Males,59 years,1138
2019,Prince Edward Island,Males,60 years,1118
2019,Prince Edward Island,Males,61 years,1109
2019,Prince Edward Island,Males,62 years,1055
2019,Prince Edward Island,Males,63 years,1109
2019,Prince Edward Island,Males,64 years,1061
2019,Prince Edward Island,Males,65 years,1017
2019,Prince Edward Island,Males,66 years,954
2019,Prince Edward Island,Males,67 years,1004
2019,Prince Edward Island,Males,68 years,940
2019,Prince Edward Island,Males,69 years,937
2019,Prince Edward Island,Males,70 years,926
2019,Prince Edward Island,Males,71 years,942
2019,Prince Edward Island,Males,72 years,958
2019,Prince Edward Island,Males,73 years,749
2019,Prince Edward Island,Males,74 years,637
2019,Prince Edward Island,Males,75 years,620
2019,Prince Edward Island,Males,76 years,521
2019,Prince Edward Island,Males,77 years,477
2019,Prince Edward Island,Males,78 years,435
2019,Prince Edward Island,Males,79 years,400
2019,Prince Edward Island,Males,80 years,350
2019,Prince Edward Island,Males,81 years,349
2019,Prince Edward Island,Males,82 years,320
2019,Prince Edward Island,Males,83 years,278
2019,Prince Edward Island,Males,84 years,223
2019,Prince Edward Island,Males,85 years,223
2019,Prince Edward Island,Males,86 years,192
2019,Prince Edward Island,Males,87 years,150
2019,Prince Edward Island,Males,88 years,118
2019,Prince Edward Island,Males,89 years,114
2019,Prince Edward Island,Males,90 years,86
2019,Prince Edward Island,Males,91 years,76
2019,Prince Edward Island,Males,92 years,52
2019,Prince Edward Island,Males,93 years,42
2019,Prince Edward Island,Males,94 years,31
2019,Prince Edward Island,Males,95 years,24
2019,Prince Edward Island,Males,96 years,13
2019,Prince Edward Island,Males,97 years,15
2019,Prince Edward Island,Males,98 years,10
2019,Prince Edward Island,Males,99 years,5
2019,Prince Edward Island,Males,100 years and over,10
2019,Prince Edward Island,Females,0 years,691
2019,Prince Edward Island,Females,1 year,686
2019,Prince Edward Island,Females,2 years,696
2019,Prince Edward Island,Females,3 years,719
2019,Prince Edward Island,Females,4 years,713
2019,Prince Edward Island,Females,5 years,787
2019,Prince Edward Island,Females,6 years,781
2019,Prince Edward Island,Females,7 years,852
2019,Prince Edward Island,Females,8 years,844
2019,Prince Edward Island,Females,9 years,882
2019,Prince Edward Island,Females,10 years,872
2019,Prince Edward Island,Females,11 years,896
2019,Prince Edward Island,Females,12 years,877
2019,Prince Edward Island,Females,13 years,823
2019,Prince Edward Island,Females,14 years,863
2019,Prince Edward Island,Females,15 years,860
2019,Prince Edward Island,Females,16 years,866
2019,Prince Edward Island,Females,17 years,851
2019,Prince Edward Island,Females,18 years,905
2019,Prince Edward Island,Females,19 years,1010
2019,Prince Edward Island,Females,20 years,1006
2019,Prince Edward Island,Females,21 years,984
2019,Prince Edward Island,Females,22 years,1008
2019,Prince Edward Island,Females,23 years,1021
2019,Prince Edward Island,Females,24 years,981
2019,Prince Edward Island,Females,25 years,987
2019,Prince Edward Island,Females,26 years,923
2019,Prince Edward Island,Females,27 years,932
2019,Prince Edward Island,Females,28 years,931
2019,Prince Edward Island,Females,29 years,930
2019,Prince Edward Island,Females,30 years,900
2019,Prince Edward Island,Females,31 years,886
2019,Prince Edward Island,Females,32 years,942
2019,Prince Edward Island,Females,33 years,942
2019,Prince Edward Island,Females,34 years,847
2019,Prince Edward Island,Females,35 years,932
2019,Prince Edward Island,Females,36 years,954
2019,Prince Edward Island,Females,37 years,998
2019,Prince Edward Island,Females,38 years,964
2019,Prince Edward Island,Females,39 years,976
2019,Prince Edward Island,Females,40 years,1017
2019,Prince Edward Island,Females,41 years,950
2019,Prince Edward Island,Females,42 years,975
2019,Prince Edward Island,Females,43 years,988
2019,Prince Edward Island,Females,44 years,978
2019,Prince Edward Island,Females,45 years,1020
2019,Prince Edward Island,Females,46 years,999
2019,Prince Edward Island,Females,47 years,1071
2019,Prince Edward Island,Females,48 years,1068
2019,Prince Edward Island,Females,49 years,1070
2019,Prince Edward Island,Females,50 years,1057
2019,Prince Edward Island,Females,51 years,1043
2019,Prince Edward Island,Females,52 years,994
2019,Prince Edward Island,Females,53 years,1030
2019,Prince Edward Island,Females,54 years,1174
2019,Prince Edward Island,Females,55 years,1271
2019,Prince Edward Island,Females,56 years,1255
2019,Prince Edward Island,Females,57 years,1203
2019,Prince Edward Island,Females,58 years,1249
2019,Prince Edward Island,Females,59 years,1260
2019,Prince Edward Island,Females,60 years,1157
2019,Prince Edward Island,Females,61 years,1179
2019,Prince Edward Island,Females,62 years,1183
2019,Prince Edward Island,Females,63 years,1157
2019,Prince Edward Island,Females,64 years,1113
2019,Prince Edward Island,Females,65 years,1135
2019,Prince Edward Island,Females,66 years,1067
2019,Prince Edward Island,Females,67 years,955
2019,Prince Edward Island,Females,68 years,1000
2019,Prince Edward Island,Females,69 years,1023
2019,Prince Edward Island,Females,70 years,1014
2019,Prince Edward Island,Females,71 years,1035
2019,Prince Edward Island,Females,72 years,948
2019,Prince Edward Island,Females,73 years,763
2019,Prince Edward Island,Females,74 years,703
2019,Prince Edward Island,Females,75 years,704
2019,Prince Edward Island,Females,76 years,595
2019,Prince Edward Island,Females,77 years,556
2019,Prince Edward Island,Females,78 years,539
2019,Prince Edward Island,Females,79 years,497
2019,Prince Edward Island,Females,80 years,467
2019,Prince Edward Island,Females,81 years,410
2019,Prince Edward Island,Females,82 years,407
2019,Prince Edward Island,Females,83 years,397
2019,Prince Edward Island,Females,84 years,366
2019,Prince Edward Island,Females,85 years,313
2019,Prince Edward Island,Females,86 years,306
2019,Prince Edward Island,Females,87 years,261
2019,Prince Edward Island,Females,88 years,240
2019,Prince Edward Island,Females,89 years,192
2019,Prince Edward Island,Females,90 years,155
2019,Prince Edward Island,Females,91 years,156
2019,Prince Edward Island,Females,92 years,128
2019,Prince Edward Island,Females,93 years,112
2019,Prince Edward Island,Females,94 years,87
2019,Prince Edward Island,Females,95 years,65
2019,Prince Edward Island,Females,96 years,46
2019,Prince Edward Island,Females,97 years,46
2019,Prince Edward Island,Females,98 years,35
2019,Prince Edward Island,Females,99 years,22
2019,Prince Edward Island,Females,100 years and over,41
2019,Nova Scotia,Both sexes,0 years,8477
2019,Nova Scotia,Both sexes,1 year,8448
2019,Nova Scotia,Both sexes,2 years,8550
2019,Nova Scotia,Both sexes,3 years,8895
2019,Nova Scotia,Both sexes,4 years,8850
2019,Nova Scotia,Both sexes,5 years,8776
2019,Nova Scotia,Both sexes,6 years,9056
2019,Nova Scotia,Both sexes,7 years,9373
2019,Nova Scotia,Both sexes,8 years,9309
2019,Nova Scotia,Both sexes,9 years,9756
2019,Nova Scotia,Both sexes,10 years,9610
2019,Nova Scotia,Both sexes,11 years,9679
2019,Nova Scotia,Both sexes,12 years,9287
2019,Nova Scotia,Both sexes,13 years,9290
2019,Nova Scotia,Both sexes,14 years,9291
2019,Nova Scotia,Both sexes,15 years,9577
2019,Nova Scotia,Both sexes,16 years,9629
2019,Nova Scotia,Both sexes,17 years,10086
2019,Nova Scotia,Both sexes,18 years,10519
2019,Nova Scotia,Both sexes,19 years,11668
2019,Nova Scotia,Both sexes,20 years,11758
2019,Nova Scotia,Both sexes,21 years,12136
2019,Nova Scotia,Both sexes,22 years,12341
2019,Nova Scotia,Both sexes,23 years,12781
2019,Nova Scotia,Both sexes,24 years,12879
2019,Nova Scotia,Both sexes,25 years,12698
2019,Nova Scotia,Both sexes,26 years,12638
2019,Nova Scotia,Both sexes,27 years,12347
2019,Nova Scotia,Both sexes,28 years,12634
2019,Nova Scotia,Both sexes,29 years,12623
2019,Nova Scotia,Both sexes,30 years,12119
2019,Nova Scotia,Both sexes,31 years,11836
2019,Nova Scotia,Both sexes,32 years,11848
2019,Nova Scotia,Both sexes,33 years,11794
2019,Nova Scotia,Both sexes,34 years,11748
2019,Nova Scotia,Both sexes,35 years,11699
2019,Nova Scotia,Both sexes,36 years,11736
2019,Nova Scotia,Both sexes,37 years,11379
2019,Nova Scotia,Both sexes,38 years,11272
2019,Nova Scotia,Both sexes,39 years,11498
2019,Nova Scotia,Both sexes,40 years,11347
2019,Nova Scotia,Both sexes,41 years,10967
2019,Nova Scotia,Both sexes,42 years,11034
2019,Nova Scotia,Both sexes,43 years,11508
2019,Nova Scotia,Both sexes,44 years,11653
2019,Nova Scotia,Both sexes,45 years,11766
2019,Nova Scotia,Both sexes,46 years,12046
2019,Nova Scotia,Both sexes,47 years,12475
2019,Nova Scotia,Both sexes,48 years,12800
2019,Nova Scotia,Both sexes,49 years,12630
2019,Nova Scotia,Both sexes,50 years,12479
2019,Nova Scotia,Both sexes,51 years,12668
2019,Nova Scotia,Both sexes,52 years,13144
2019,Nova Scotia,Both sexes,53 years,14036
2019,Nova Scotia,Both sexes,54 years,15176
2019,Nova Scotia,Both sexes,55 years,15736
2019,Nova Scotia,Both sexes,56 years,15932
2019,Nova Scotia,Both sexes,57 years,16040
2019,Nova Scotia,Both sexes,58 years,15919
2019,Nova Scotia,Both sexes,59 years,15546
2019,Nova Scotia,Both sexes,60 years,15398
2019,Nova Scotia,Both sexes,61 years,15317
2019,Nova Scotia,Both sexes,62 years,14969
2019,Nova Scotia,Both sexes,63 years,14670
2019,Nova Scotia,Both sexes,64 years,14548
2019,Nova Scotia,Both sexes,65 years,14036
2019,Nova Scotia,Both sexes,66 years,13286
2019,Nova Scotia,Both sexes,67 years,12730
2019,Nova Scotia,Both sexes,68 years,12577
2019,Nova Scotia,Both sexes,69 years,12236
2019,Nova Scotia,Both sexes,70 years,12009
2019,Nova Scotia,Both sexes,71 years,12278
2019,Nova Scotia,Both sexes,72 years,11935
2019,Nova Scotia,Both sexes,73 years,9810
2019,Nova Scotia,Both sexes,74 years,8777
2019,Nova Scotia,Both sexes,75 years,8412
2019,Nova Scotia,Both sexes,76 years,7902
2019,Nova Scotia,Both sexes,77 years,7139
2019,Nova Scotia,Both sexes,78 years,6540
2019,Nova Scotia,Both sexes,79 years,5862
2019,Nova Scotia,Both sexes,80 years,5593
2019,Nova Scotia,Both sexes,81 years,5132
2019,Nova Scotia,Both sexes,82 years,4659
2019,Nova Scotia,Both sexes,83 years,4244
2019,Nova Scotia,Both sexes,84 years,3804
2019,Nova Scotia,Both sexes,85 years,3438
2019,Nova Scotia,Both sexes,86 years,3163
2019,Nova Scotia,Both sexes,87 years,2847
2019,Nova Scotia,Both sexes,88 years,2496
2019,Nova Scotia,Both sexes,89 years,2042
2019,Nova Scotia,Both sexes,90 years,1774
2019,Nova Scotia,Both sexes,91 years,1522
2019,Nova Scotia,Both sexes,92 years,1207
2019,Nova Scotia,Both sexes,93 years,1004
2019,Nova Scotia,Both sexes,94 years,806
2019,Nova Scotia,Both sexes,95 years,643
2019,Nova Scotia,Both sexes,96 years,503
2019,Nova Scotia,Both sexes,97 years,406
2019,Nova Scotia,Both sexes,98 years,320
2019,Nova Scotia,Both sexes,99 years,213
2019,Nova Scotia,Both sexes,100 years and over,356
2019,Nova Scotia,Males,0 years,4341
2019,Nova Scotia,Males,1 year,4339
2019,Nova Scotia,Males,2 years,4405
2019,Nova Scotia,Males,3 years,4545
2019,Nova Scotia,Males,4 years,4608
2019,Nova Scotia,Males,5 years,4456
2019,Nova Scotia,Males,6 years,4637
2019,Nova Scotia,Males,7 years,4792
2019,Nova Scotia,Males,8 years,4763
2019,Nova Scotia,Males,9 years,5021
2019,Nova Scotia,Males,10 years,4939
2019,Nova Scotia,Males,11 years,4945
2019,Nova Scotia,Males,12 years,4807
2019,Nova Scotia,Males,13 years,4791
2019,Nova Scotia,Males,14 years,4765
2019,Nova Scotia,Males,15 years,4780
2019,Nova Scotia,Males,16 years,4904
2019,Nova Scotia,Males,17 years,5131
2019,Nova Scotia,Males,18 years,5442
2019,Nova Scotia,Males,19 years,6013
2019,Nova Scotia,Males,20 years,6082
2019,Nova Scotia,Males,21 years,6307
2019,Nova Scotia,Males,22 years,6485
2019,Nova Scotia,Males,23 years,6583
2019,Nova Scotia,Males,24 years,6667
2019,Nova Scotia,Males,25 years,6471
2019,Nova Scotia,Males,26 years,6384
2019,Nova Scotia,Males,27 years,6204
2019,Nova Scotia,Males,28 years,6442
2019,Nova Scotia,Males,29 years,6366
2019,Nova Scotia,Males,30 years,6008
2019,Nova Scotia,Males,31 years,5865
2019,Nova Scotia,Males,32 years,5854
2019,Nova Scotia,Males,33 years,5812
2019,Nova Scotia,Males,34 years,5844
2019,Nova Scotia,Males,35 years,5774
2019,Nova Scotia,Males,36 years,5743
2019,Nova Scotia,Males,37 years,5433
2019,Nova Scotia,Males,38 years,5400
2019,Nova Scotia,Males,39 years,5501
2019,Nova Scotia,Males,40 years,5391
2019,Nova Scotia,Males,41 years,5272
2019,Nova Scotia,Males,42 years,5307
2019,Nova Scotia,Males,43 years,5547
2019,Nova Scotia,Males,44 years,5622
2019,Nova Scotia,Males,45 years,5607
2019,Nova Scotia,Males,46 years,5809
2019,Nova Scotia,Males,47 years,6036
2019,Nova Scotia,Males,48 years,6195
2019,Nova Scotia,Males,49 years,6172
2019,Nova Scotia,Males,50 years,6162
2019,Nova Scotia,Males,51 years,6167
2019,Nova Scotia,Males,52 years,6442
2019,Nova Scotia,Males,53 years,6835
2019,Nova Scotia,Males,54 years,7431
2019,Nova Scotia,Males,55 years,7783
2019,Nova Scotia,Males,56 years,7887
2019,Nova Scotia,Males,57 years,7897
2019,Nova Scotia,Males,58 years,7770
2019,Nova Scotia,Males,59 years,7642
2019,Nova Scotia,Males,60 years,7480
2019,Nova Scotia,Males,61 years,7462
2019,Nova Scotia,Males,62 years,7328
2019,Nova Scotia,Males,63 years,7142
2019,Nova Scotia,Males,64 years,7071
2019,Nova Scotia,Males,65 years,6768
2019,Nova Scotia,Males,66 years,6418
2019,Nova Scotia,Males,67 years,6088
2019,Nova Scotia,Males,68 years,6051
2019,Nova Scotia,Males,69 years,5985
2019,Nova Scotia,Males,70 years,5794
2019,Nova Scotia,Males,71 years,5886
2019,Nova Scotia,Males,72 years,5646
2019,Nova Scotia,Males,73 years,4719
2019,Nova Scotia,Males,74 years,4202
2019,Nova Scotia,Males,75 years,3944
2019,Nova Scotia,Males,76 years,3695
2019,Nova Scotia,Males,77 years,3330
2019,Nova Scotia,Males,78 years,3034
2019,Nova Scotia,Males,79 years,2614
2019,Nova Scotia,Males,80 years,2506
2019,Nova Scotia,Males,81 years,2300
2019,Nova Scotia,Males,82 years,2043
2019,Nova Scotia,Males,83 years,1872
2019,Nova Scotia,Males,84 years,1637
2019,Nova Scotia,Males,85 years,1384
2019,Nova Scotia,Males,86 years,1246
2019,Nova Scotia,Males,87 years,1096
2019,Nova Scotia,Males,88 years,913
2019,Nova Scotia,Males,89 years,713
2019,Nova Scotia,Males,90 years,615
2019,Nova Scotia,Males,91 years,479
2019,Nova Scotia,Males,92 years,344
2019,Nova Scotia,Males,93 years,270
2019,Nova Scotia,Males,94 years,213
2019,Nova Scotia,Males,95 years,168
2019,Nova Scotia,Males,96 years,122
2019,Nova Scotia,Males,97 years,97
2019,Nova Scotia,Males,98 years,73
2019,Nova Scotia,Males,99 years,43
2019,Nova Scotia,Males,100 years and over,64
2019,Nova Scotia,Females,0 years,4136
2019,Nova Scotia,Females,1 year,4109
2019,Nova Scotia,Females,2 years,4145
2019,Nova Scotia,Females,3 years,4350
2019,Nova Scotia,Females,4 years,4242
2019,Nova Scotia,Females,5 years,4320
2019,Nova Scotia,Females,6 years,4419
2019,Nova Scotia,Females,7 years,4581
2019,Nova Scotia,Females,8 years,4546
2019,Nova Scotia,Females,9 years,4735
2019,Nova Scotia,Females,10 years,4671
2019,Nova Scotia,Females,11 years,4734
2019,Nova Scotia,Females,12 years,4480
2019,Nova Scotia,Females,13 years,4499
2019,Nova Scotia,Females,14 years,4526
2019,Nova Scotia,Females,15 years,4797
2019,Nova Scotia,Females,16 years,4725
2019,Nova Scotia,Females,17 years,4955
2019,Nova Scotia,Females,18 years,5077
2019,Nova Scotia,Females,19 years,5655
2019,Nova Scotia,Females,20 years,5676
2019,Nova Scotia,Females,21 years,5829
2019,Nova Scotia,Females,22 years,5856
2019,Nova Scotia,Females,23 years,6198
2019,Nova Scotia,Females,24 years,6212
2019,Nova Scotia,Females,25 years,6227
2019,Nova Scotia,Females,26 years,6254
2019,Nova Scotia,Females,27 years,6143
2019,Nova Scotia,Females,28 years,6192
2019,Nova Scotia,Females,29 years,6257
2019,Nova Scotia,Females,30 years,6111
2019,Nova Scotia,Females,31 years,5971
2019,Nova Scotia,Females,32 years,5994
2019,Nova Scotia,Females,33 years,5982
2019,Nova Scotia,Females,34 years,5904
2019,Nova Scotia,Females,35 years,5925
2019,Nova Scotia,Females,36 years,5993
2019,Nova Scotia,Females,37 years,5946
2019,Nova Scotia,Females,38 years,5872
2019,Nova Scotia,Females,39 years,5997
2019,Nova Scotia,Females,40 years,5956
2019,Nova Scotia,Females,41 years,5695
2019,Nova Scotia,Females,42 years,5727
2019,Nova Scotia,Females,43 years,5961
2019,Nova Scotia,Females,44 years,6031
2019,Nova Scotia,Females,45 years,6159
2019,Nova Scotia,Females,46 years,6237
2019,Nova Scotia,Females,47 years,6439
2019,Nova Scotia,Females,48 years,6605
2019,Nova Scotia,Females,49 years,6458
2019,Nova Scotia,Females,50 years,6317
2019,Nova Scotia,Females,51 years,6501
2019,Nova Scotia,Females,52 years,6702
2019,Nova Scotia,Females,53 years,7201
2019,Nova Scotia,Females,54 years,7745
2019,Nova Scotia,Females,55 years,7953
2019,Nova Scotia,Females,56 years,8045
2019,Nova Scotia,Females,57 years,8143
2019,Nova Scotia,Females,58 years,8149
2019,Nova Scotia,Females,59 years,7904
2019,Nova Scotia,Females,60 years,7918
2019,Nova Scotia,Females,61 years,7855
2019,Nova Scotia,Females,62 years,7641
2019,Nova Scotia,Females,63 years,7528
2019,Nova Scotia,Females,64 years,7477
2019,Nova Scotia,Females,65 years,7268
2019,Nova Scotia,Females,66 years,6868
2019,Nova Scotia,Females,67 years,6642
2019,Nova Scotia,Females,68 years,6526
2019,Nova Scotia,Females,69 years,6251
2019,Nova Scotia,Females,70 years,6215
2019,Nova Scotia,Females,71 years,6392
2019,Nova Scotia,Females,72 years,6289
2019,Nova Scotia,Females,73 years,5091
2019,Nova Scotia,Females,74 years,4575
2019,Nova Scotia,Females,75 years,4468
2019,Nova Scotia,Females,76 years,4207
2019,Nova Scotia,Females,77 years,3809
2019,Nova Scotia,Females,78 years,3506
2019,Nova Scotia,Females,79 years,3248
2019,Nova Scotia,Females,80 years,3087
2019,Nova Scotia,Females,81 years,2832
2019,Nova Scotia,Females,82 years,2616
2019,Nova Scotia,Females,83 years,2372
2019,Nova Scotia,Females,84 years,2167
2019,Nova Scotia,Females,85 years,2054
2019,Nova Scotia,Females,86 years,1917
2019,Nova Scotia,Females,87 years,1751
2019,Nova Scotia,Females,88 years,1583
2019,Nova Scotia,Females,89 years,1329
2019,Nova Scotia,Females,90 years,1159
2019,Nova Scotia,Females,91 years,1043
2019,Nova Scotia,Females,92 years,863
2019,Nova Scotia,Females,93 years,734
2019,Nova Scotia,Females,94 years,593
2019,Nova Scotia,Females,95 years,475
2019,Nova Scotia,Females,96 years,381
2019,Nova Scotia,Females,97 years,309
2019,Nova Scotia,Females,98 years,247
2019,Nova Scotia,Females,99 years,170
2019,Nova Scotia,Females,100 years and over,292
2019,New Brunswick,Both sexes,0 years,6584
2019,New Brunswick,Both sexes,1 year,6689
2019,New Brunswick,Both sexes,2 years,6822
2019,New Brunswick,Both sexes,3 years,7013
2019,New Brunswick,Both sexes,4 years,7205
2019,New Brunswick,Both sexes,5 years,7333
2019,New Brunswick,Both sexes,6 years,7439
2019,New Brunswick,Both sexes,7 years,7680
2019,New Brunswick,Both sexes,8 years,7798
2019,New Brunswick,Both sexes,9 years,8001
2019,New Brunswick,Both sexes,10 years,8074
2019,New Brunswick,Both sexes,11 years,8125
2019,New Brunswick,Both sexes,12 years,7890
2019,New Brunswick,Both sexes,13 years,7725
2019,New Brunswick,Both sexes,14 years,7665
2019,New Brunswick,Both sexes,15 years,7913
2019,New Brunswick,Both sexes,16 years,8067
2019,New Brunswick,Both sexes,17 years,8073
2019,New Brunswick,Both sexes,18 years,8205
2019,New Brunswick,Both sexes,19 years,8763
2019,New Brunswick,Both sexes,20 years,8606
2019,New Brunswick,Both sexes,21 years,8770
2019,New Brunswick,Both sexes,22 years,8480
2019,New Brunswick,Both sexes,23 years,8564
2019,New Brunswick,Both sexes,24 years,8573
2019,New Brunswick,Both sexes,25 years,8621
2019,New Brunswick,Both sexes,26 years,8762
2019,New Brunswick,Both sexes,27 years,8774
2019,New Brunswick,Both sexes,28 years,8793
2019,New Brunswick,Both sexes,29 years,8965
2019,New Brunswick,Both sexes,30 years,8749
2019,New Brunswick,Both sexes,31 years,8615
2019,New Brunswick,Both sexes,32 years,8720
2019,New Brunswick,Both sexes,33 years,8966
2019,New Brunswick,Both sexes,34 years,8972
2019,New Brunswick,Both sexes,35 years,9206
2019,New Brunswick,Both sexes,36 years,9353
2019,New Brunswick,Both sexes,37 years,9213
2019,New Brunswick,Both sexes,38 years,9309
2019,New Brunswick,Both sexes,39 years,9434
2019,New Brunswick,Both sexes,40 years,9222
2019,New Brunswick,Both sexes,41 years,9432
2019,New Brunswick,Both sexes,42 years,9863
2019,New Brunswick,Both sexes,43 years,9832
2019,New Brunswick,Both sexes,44 years,9852
2019,New Brunswick,Both sexes,45 years,9984
2019,New Brunswick,Both sexes,46 years,10276
2019,New Brunswick,Both sexes,47 years,10525
2019,New Brunswick,Both sexes,48 years,10717
2019,New Brunswick,Both sexes,49 years,10585
2019,New Brunswick,Both sexes,50 years,10413
2019,New Brunswick,Both sexes,51 years,10583
