jurisdiction,country_region,province_state,population,date,deaths_daily,deaths_cumulative,day_model,deaths_cumulative_log,deaths_growth,deaths_growth_ma3,deaths_growth_ma5,deaths_growth_ma7,deaths_cumulative_log_model,deaths_cumulative_model
Panama,Panama,,4176873,2020-04-23,5,146,31,2.164352855784437,0.03546099290780142,0.05053025938507791,0.047214707355184675,0.050377219070528646,NA,NA
Panama,Panama,,4176873,2020-04-24,8,154,32,2.187520720836463,0.0547945205479452,0.042340073112699855,0.05127705974063579,0.05528346603448474,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-01-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-02-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-03-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,Papua New Guinea,,8606316,2020-04-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-01-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-02-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-21,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-22,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-23,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-24,1,2,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-25,1,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-26,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-27,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-28,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-29,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-30,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-03-31,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-01,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-02,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-03,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-04,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-05,0,3,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-06,2,5,0,0.6989700043360189,0.6666666666666666,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-07,0,5,1,0.6989700043360189,0,NA,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-08,0,5,2,0.6989700043360189,0,0.2222222222222222,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-09,0,5,3,0.6989700043360189,0,0,NA,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-10,1,6,4,0.7781512503836436,0.2,0.06666666666666667,0.17333333333333334,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-11,0,6,5,0.7781512503836436,0,0.06666666666666667,0.04,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-12,0,6,6,0.7781512503836436,0,0.06666666666666667,0.04,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-13,0,6,7,0.7781512503836436,0,0,0.04,NA,NA,NA
Paraguay,Paraguay,,6956071,2020-04-14,1,7,8,0.8450980400142568,0.16666666666666666,0.05555555555555555,0.07333333333333333,0.11481481481481481,NA,NA
Paraguay,Paraguay,,6956071,2020-04-15,1,8,9,0.9030899869919435,0.14285714285714285,0.10317460317460317,0.0619047619047619,0.056613756613756616,NA,NA
Paraguay,Paraguay,,6956071,2020-04-16,0,8,10,0.9030899869919435,0,0.10317460317460317,0.0619047619047619,0.056613756613756616,NA,NA
Paraguay,Paraguay,,6956071,2020-04-17,0,8,11,0.9030899869919435,0,0.047619047619047616,0.0619047619047619,0.056613756613756616,NA,NA
Paraguay,Paraguay,,6956071,2020-04-18,0,8,12,0.9030899869919435,0,0,0.0619047619047619,0.056613756613756616,NA,NA
Paraguay,Paraguay,,6956071,2020-04-19,0,8,13,0.9030899869919435,0,0,0.02857142857142857,0.03439153439153439,NA,NA
Paraguay,Paraguay,,6956071,2020-04-20,0,8,14,0.9030899869919435,0,0,0,0.03439153439153439,NA,NA
Paraguay,Paraguay,,6956071,2020-04-21,0,8,15,0.9030899869919435,0,0,0,0.03439153439153439,NA,NA
Paraguay,Paraguay,,6956071,2020-04-22,1,9,16,0.9542425094393249,0.125,0.041666666666666664,0.025,0.04828042328042328,NA,NA
Paraguay,Paraguay,,6956071,2020-04-23,0,9,17,0.9542425094393249,0,0.041666666666666664,0.025,0.02976190476190476,NA,NA
Paraguay,Paraguay,,6956071,2020-04-24,0,9,18,0.9542425094393249,0,0.041666666666666664,0.025,0.013888888888888888,NA,NA
Peru,Peru,,31989256,2020-01-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-01-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-02-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-20,3,3,NA,NA,NA,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-21,2,5,0,0.6989700043360189,0.6666666666666666,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-22,0,5,1,0.6989700043360189,0,NA,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-23,0,5,2,0.6989700043360189,0,0.2222222222222222,NA,NA,NA,NA
Peru,Peru,,31989256,2020-03-24,2,7,3,0.8450980400142568,0.4,0.13333333333333333,NA,NA,NA,NA
